incident_num,date,officer,desc_clean,offenses_clean,address_clean
21-00037(0),2021-01-06T16:05:00Z,"LARA, A",EVADING ARREST/DETENTION USING VEH,RECKLESS DRIVING  EVADING ARREST/DETENTION USING VEH,"200 BLK AUSTIN HWY ALAMO HEIGHTS, TX 78209"
21-00038(0),2021-01-06T17:24:00Z,"SALAS, L",COV - OPERATING ALARM SYSTEM W/O PERMIT,COV - OPERATING ALARM SYSTEM W/O PERMIT ,"415 LAMONT AVE ALAMO HEIGHTS, TX 78209"
21-00039(0),2021-01-06T18:14:00Z,"LARA, A",WELFARE CHECK,WELFARE CHECK,"101 ALBANY AVE ALAMO HEIGHTS, TX 78209"
21-00040(0),2021-01-06T20:45:00Z,"ORR, S",DISTURBANCE,DISTURBANCE,"170 HARRIGAN CT 4 ALAMO HEIGHTS, TX 78209"
21-00041(0),2021-01-06T21:49:00Z,"ESCORZA, V",WELFARE CHECK,WELFARE CHECK,"101 ALBANY AVE ALAMO HEIGHTS, TX 78209"
21-00042(0),2021-01-07T09:34:00Z,"TORRES, J M","DISPLAY WRONG, FICTICIOUS, ALTERED, OBSCURED LICENSE PLATE",IMPOUNDED VEHICLE,"4900 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
21-00043(0),2021-01-07T11:32:00Z,"TORRES, J M",DISTURBANCE,DISTURBANCE,"531 ABISO AVE ALAMO HEIGHTS, TX 78209"
21-00044(0),2021-01-07T15:11:00Z,"ESQUIVEL, E M",THEFT PROP >=$100<$750,THEFT PROP >=$100<$750,"6106 BROADWAY ALAMO HEIGHTS, TX 78209"
21-00045(0),2021-01-07T16:16:00Z,"LARA, A",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"400 BLK ALAMO HEIGHTS BLVD ALAMO HEIGHTS, TX 78209"
21-00046(0),2021-01-07T18:17:00Z,"SALAS, L",WELFARE CHECK,WELFARE CHECK,"101 ALBANY AVE ALAMO HEIGHTS, TX 78209"
21-00047(0),2021-01-07T18:41:00Z,"LARA, A",IMPOUNDED VEHICLE,IMPOUNDED VEHICLE,"100 BLK AUSTIN HWY ALAMO HEIGHTS, TX 78209"
21-00048(0),2021-01-08T16:35:00Z,"LARA, A",WELFARE CHECK,WELFARE CHECK,"5148 BROADWAY ALAMO HEIGHTS, TX 78209"
21-00049(0),2021-01-08T16:37:00Z,"ESQUIVEL, E M",BURGLARY OF A VEHICLE,BURGLARY OF A VEHICLE,"50 ALAMO HEIGHTS BLVD ALAMO HEIGHTS, TX 78209"
21-00050(0),2021-01-08T19:16:00Z,"SALAS, L",COV - OPERATING ALARM SYSTEM W/O PERMIT,COV - OPERATING ALARM SYSTEM W/O PERMIT ,"5212 BROADWAY ALAMO HEIGHTS, TX 78209"
21-00051(0),2021-01-09T00:30:00Z,"HOSEY, J P",SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,"100 BLK ARGO AVE ALAMO HEIGHTS, TX 78209"
21-00052(0),2021-01-09T15:08:00Z,"HERNANDEZ, R",WELFARE CHECK,WELFARE CHECK,"600 BLK AUSTIN HWY ALAMO HEIGHTS, TX 78209"
21-00053(0),2021-01-09T15:29:00Z,"LARA, A",EVADING ARREST/DETENTION USING VEH,EVADING ARREST/DETENTION USING VEH,"5500 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
21-00054(0),2021-01-10T18:34:00Z,"ESQUIVEL, E M",DISTURBANCE,DISTURBANCE,"506 AUSTIN HWY ALAMO HEIGHTS, TX 78209"
21-00055(0),2021-01-10T21:27:00Z,"ESQUIVEL, E M",DISTURBANCE,DISTURBANCE,"201 GRANDVIEW PL ALAMO HEIGHTS, TX 78209"
21-00056(0),2021-01-10T21:57:00Z,"ESCORZA, V",DISTURBANCE,DISTURBANCE,"740 ESTES AVE ALAMO HEIGHTS, TX 78209"
21-00057(0),2021-01-11T10:50:00Z,"MOSMAN, J D",SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,"4800 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
21-00058(0),2021-01-11T11:04:00Z,"PRUDEN, R",SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,"4821 BROADWAY ALAMO HEIGHTS, TX 78209"
21-00059(0),2021-01-11T11:37:00Z,"MCMANIS, B S",INVESTIGATION / INFORMATION,INVESTIGATION / INFORMATION,"7101 BROADWAY ALAMO HEIGHTS, TX 78209"
21-00060(0),2021-01-11T13:37:00Z,"MOSMAN, J D",DISTURBANCE,DISTURBANCE,"139 MONTCLAIR AVE ALAMO HEIGHTS, TX 78209"
21-00061(0),2021-01-11T16:39:00Z,"SALAS, L","ALARM, BURGLARY","ALARM, BURGLARY  ","515 LAMONT AVE ALAMO HEIGHTS, TX 78209"
21-00062(0),2021-01-12T01:09:00Z,"ESCORZA, V",WELFARE CHECK,WELFARE CHECK,"101 ALBANY AVE ALAMO HEIGHTS, TX 78209"
21-00063(0),2021-01-12T06:48:00Z,"GORE, E E",INDECENT EXPOSURE,INDECENT EXPOSURE,"4948 BROADWAY ALAMO HEIGHTS, TX 78209"
21-00064(0),2021-01-12T08:29:00Z,"PRUDEN, R",BURGLARY OF A VEHICLE,BURGLARY OF A VEHICLE,"101 FENIMORE 4 ALAMO HEIGHTS, TX 78209"
21-00065(0),2021-01-12T09:58:00Z,"PRUDEN, R",SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,"100 BLK HALCYON PL ALAMO HEIGHTS, TX 78209"
21-00066(0),2021-01-12T09:27:00Z,"GORE, E E",BURGLARY OF A VEHICLE,BURGLARY OF A VEHICLE,"203 ROSEMARY AVE ALAMO HEIGHTS, TX 78209"
21-00067(0),2021-01-12T10:35:00Z,"PRUDEN, R",SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,"343 WILDROSE AVE ALAMO HEIGHTS, TX 78209"
21-00068(0),2021-01-12T15:47:00Z,"LARA, A",WELFARE CHECK,WELFARE CHECK,"4700 BLK N NEW BRAUNFELS AVE ALAMO HEIGHTS, TX 78209"
21-00069(0),2021-01-12T20:14:00Z,"SALAS, L",INVESTIGATION / INFORMATION,INVESTIGATION / INFORMATION,"205 KENNEDY AVE ALAMO HEIGHTS, TX 78209"
21-00070(0),2021-01-13T03:57:00Z,"ESCORZA, V",DISTURBANCE,DISTURBANCE,"135 ELIZABETH RD 214 ALAMO HEIGHTS, TX 78209"
21-00071(0),2021-01-13T06:51:00Z,"TORRES, J M","ACCIDENT, MOTOR VEHICLE","ACCIDENT, MOTOR VEHICLE  ","6100 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
21-00072(0),2021-01-13T06:51:00Z,"TORRES, J M",DAMAGE CITY PROPERTY,DAMAGE CITY PROPERTY,"6116 BROADWAY ALAMO HEIGHTS, TX 78209"
21-00073(0),2021-01-13T08:54:00Z,"GORE, E E",SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,"5200 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
21-00074(0),2021-01-13T10:25:00Z,"TORRES, J M",SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,"100 BLK AUSTIN HWY ALAMO HEIGHTS, TX 78209"
21-00075(0),2021-01-13T10:57:00Z,"PRUDEN, R",INVESTIGATION / INFORMATION,INVESTIGATION / INFORMATION,"217 NORMANDY AVE ALAMO HEIGHTS, TX 78209"
21-00076(0),2021-01-13T11:40:00Z,"TORRES, J M",INVESTIGATION / INFORMATION,INVESTIGATION / INFORMATION,"6100 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
21-00077(0),2021-01-13T13:11:00Z,"TORRES, J M",WARRANT ARREST - OUT OF JURISDICTION,IMPOUNDED VEHICLE  WARRANT ARREST - OUT OF JURISDICTION,"800 BLK ESTES AVE ALAMO HEIGHTS, TX 78209"
21-00078(0),2021-01-13T12:51:00Z,"PRUDEN, R",DISTURBANCE,DISTURBANCE,"135 ELIZABETH RD 214 ALAMO HEIGHTS, TX 78209"
21-00079(0),2021-01-13T13:53:00Z,"LARA, A",DISTURBANCE,DISTURBANCE,"4821 BROADWAY ALAMO HEIGHTS, TX 78209"
21-00080(0),2021-01-14T17:21:00Z,"LARA, A",BURGLARY OF A VEHICLE,BURGLARY OF A VEHICLE,"50 ALAMO HEIGHTS BLVD ALAMO HEIGHTS, TX 78209"
21-00081(0),2021-01-14T17:42:00Z,"HERNANDEZ, R",BURGLARY OF A VEHICLE,BURGLARY OF A VEHICLE,"50 ALAMO HEIGHTS BLVD ALAMO HEIGHTS, TX 78209"
21-00082(0),2021-01-15T17:02:00Z,"LARA, A","ALARM, BURGLARY","ALARM, BURGLARY  ","5800 BROADWAY 202 ALAMO HEIGHTS, TX 78209"
21-00083(0),2021-01-15T17:02:00Z,"LARA, A","ALARM, BURGLARY","ALARM, BURGLARY  ","5800 BROADWAY 202 ALAMO HEIGHTS, TX 78209"
21-00084(0),2021-01-15T18:01:00Z,"ESQUIVEL, E M",INVESTIGATION / INFORMATION,INVESTIGATION / INFORMATION,"6116 BROADWAY ALAMO HEIGHTS, TX 78209"
21-00085(0),2021-01-15T20:13:00Z,"ESQUIVEL, E M",ASSAULT CAUSES BODILY INJURY:FAMILY MEMBER,ASSAULT CAUSES BODILY INJURY:FAMILY MEMBER,"6631 BROADWAY ALAMO HEIGHTS, TX 78209"
21-00086(0),2021-01-15T22:11:00Z,"HERNANDEZ, R",INVESTIGATION / INFORMATION,INVESTIGATION / INFORMATION,"120 REDWOOD ST ALAMO HEIGHTS, TX 78209"
21-00087(0),2021-01-16T01:22:00Z,"HERNANDEZ, R",SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,"6116 BROADWAY ALAMO HEIGHTS, TX 78209"
21-00088(0),2021-01-16T10:45:00Z,"MARZEC, A R",COV - ANIMAL NUISANCE - DOG FREE OF RESTRAINT,COV - ANIMAL NUISANCE - DOG FREE OF RESTRAINT,"100 BLK ALAMO HEIGHTS BLVD ALAMO HEIGHTS, TX 78209"
21-00089(0),2021-01-16T19:04:00Z,"ESQUIVEL, E M",THEFT PROP (SHOPLIFTING) >=$100<$750,THEFT PROP (SHOPLIFTING) >=$100<$750,"4600 BROADWAY ALAMO HEIGHTS, TX 78209"
21-00090(0),2021-01-16T23:22:00Z,"ESCORZA, V",DISTURBANCE,DISTURBANCE,"243 E EDGEWOOD PL ALAMO HEIGHTS, TX 78209"
21-00091(0),2021-01-16T23:22:00Z,"ESCORZA, V",DISTURBANCE,DISTURBANCE  ,"243 E EDGEWOOD PL ALAMO HEIGHTS, TX 78209"
21-00092(0),2021-01-17T01:14:00Z,"HERNANDEZ, R",THEFT PROP (SHOPLIFTING) <$100,THEFT PROP (SHOPLIFTING) <$100,"5306 BROADWAY ALAMO HEIGHTS, TX 78209"
21-00093(0),2021-01-17T04:26:00Z,"ESCORZA, V",EMERGENCY DETENTION,EMERGENCY DETENTION,"111 KATHERINE CT ALAMO HEIGHTS, TX 78209"
21-00094(0),2021-01-17T16:38:00Z,"SALAS, L","THEFT PROP >=$750<$2,500","THEFT PROP >=$750<$2,500","103 ALAMO HEIGHTS BLVD ALAMO HEIGHTS, TX 78209"
21-00095(0),2021-01-17T16:45:00Z,"ESQUIVEL, E M",INVESTIGATION / INFORMATION,INVESTIGATION / INFORMATION,"312 BLUE BONNET BLVD ALAMO HEIGHTS, TX 78209"
21-00096(0),2021-01-17T19:06:00Z,"ESQUIVEL, E M",INVESTIGATION / INFORMATION,INVESTIGATION / INFORMATION,"100 BLK CLAIBORNE WAY ALAMO HEIGHTS, TX 78209"
21-00097(0),2021-01-18T09:17:00Z,"PRUDEN, R",SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,"200 MONTCLAIR AVE ALAMO HEIGHTS, TX 78209"
21-00098(0),2021-01-18T09:50:00Z,"PRUDEN, R",OPEN DOOR / WINDOW,OPEN DOOR / WINDOW,"5029 BROADWAY ALAMO HEIGHTS, TX 78209"
21-00099(0),2021-01-18T12:46:00Z,"MOSMAN, J D",SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,"506 AUSTIN HWY ALAMO HEIGHTS, TX 78209"
21-00100(0),2021-01-18T14:46:00Z,"ESQUIVEL, E M",EMERGENCY DETENTION,EMERGENCY DETENTION,"101 ALBANY AVE ALAMO HEIGHTS, TX 78209"
21-00101(0),2021-01-18T16:11:00Z,"ORR, S",WELFARE CHECK,WELFARE CHECK,"100 BLK PATTERSON AVE ALAMO HEIGHTS, TX 78209"
21-00102(0),2021-01-18T17:49:00Z,"ORR, S",POSSESSION OR DELIVERY OF DRUG PARAPHERNALIA,POSSESSION OR DELIVERY OF DRUG PARAPHERNALIA,"246 VIESCA ALAMO HEIGHTS, TX 78209"
21-00104(0),2021-01-19T01:26:00Z,"ESCORZA, V",BURGLARY OF A VEHICLE,EVADING ARREST/DETENTION  POSSESSION OR DELIVERY OF DRUG PARAPHERNALIA BURGLARY OF A VEHICLE,"100 BLK ARGO AVE ALAMO HEIGHTS, TX 78209"
21-00105(0),2021-01-19T04:40:00Z,"HERNANDEZ, R",WELFARE CHECK,WELFARE CHECK  ,"506 AUSTIN HWY ALAMO HEIGHTS, TX 78209"
21-00106(0),2021-01-19T08:03:00Z,"TORRES, J M",BURGLARY OF A VEHICLE,BURGLARY OF A VEHICLE,"1215 TOWNSEND AVE 109 ALAMO HEIGHTS, TX 78209"
21-00107(0),2021-01-19T15:10:00Z,"TORRES, J M",WELFARE CHECK,WELFARE CHECK,"211 KENNEDY AVE ALAMO HEIGHTS, TX 78209"
21-00108(0),2021-01-19T17:30:00Z,"SALAS, L",ASSIST OTHER AGENCY,ASSIST OTHER AGENCY,"100 BLK SEFORD TERRELL HILLS, TX 78209"
21-00109(0),2021-01-19T17:46:00Z,"ESCORZA, V",SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,"167 ELIZABETH RD ALAMO HEIGHTS, TX 78209"
21-00110(0),2021-01-19T17:58:00Z,"LARA, A",SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,"254 CLOVERLEAF AVE 3 ALAMO HEIGHTS, TX 78209"
21-00111(0),2021-01-20T00:14:00Z,"LARA, A",SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,"506 AUSTIN HWY ALAMO HEIGHTS, TX 78209"
21-00112(0),2021-01-20T01:53:00Z,"ESCORZA, V",INVESTIGATION / INFORMATION,INVESTIGATION / INFORMATION,"6106 BROADWAY ALAMO HEIGHTS, TX 78209"
21-00113(0),2021-01-20T12:29:00Z,"PRUDEN, R",THEFT OF SERV >=$100<$750,THEFT OF SERV >=$100<$750,"101 WILDROSE AVE ALAMO HEIGHTS, TX 78209"
21-00114(0),2021-01-20T13:50:00Z,"MOSMAN, J D",INVESTIGATION / INFORMATION,INVESTIGATION / INFORMATION,"4948 BROADWAY ALAMO HEIGHTS, TX 78209"
21-00115(0),2021-01-20T17:27:00Z,"ESQUIVEL, E M","ACCIDENT, MOTOR VEHICLE","ACCIDENT, MOTOR VEHICLE  ","100 BLK PATTERSON AVE ALAMO HEIGHTS, TX 78209"
21-00116(0),2021-01-20T19:49:00Z,"LARA, A","THEFT PROP <$2,500 2/MORE PREV CONV","THEFT PROP <$2,500 2/MORE PREV CONV","4600 BROADWAY ALAMO HEIGHTS, TX 78209"
21-00117(0),2021-01-21T02:25:00Z,"ORR, S",WARRANT ARREST - OUT OF JURISDICTION,WARRANT ARREST - OUT OF JURISDICTION IMPOUNDED VEHICLE,"400 BLK AUSTIN HWY ALAMO HEIGHTS, TX 78209"
21-00118(0),2021-01-21T07:24:00Z,"ESQUIVEL, E M",COV - AUTHORIZED HOURS OF CONSTRUCTION,COV - AUTHORIZED HOURS OF CONSTRUCTION,"235 E FAIR OAKS PL ALAMO HEIGHTS, TX 78209"
21-00119(0),2021-01-21T17:26:00Z,"MARZEC, A R",ANIMAL IMPOUND (NON-COV),ANIMAL IMPOUND (NON-COV),"100 BLK CLAYWELL DR ALAMO HEIGHTS, TX 78209"
21-00120(0),2021-01-21T19:35:00Z,"GARZA, L R",DISTURBANCE,DISTURBANCE,"506 AUSTIN HWY ALAMO HEIGHTS, TX 78209"
21-00121(0),2021-01-21T20:41:00Z,"GARZA, L R",SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,"863 ESTES AVE ALAMO HEIGHTS, TX 78209"
21-00122(0),2021-01-21T23:12:00Z,"HERNANDEZ, R",SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,"6100 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
21-00123(0),2021-01-22T08:16:00Z,"ESQUIVEL, E M",SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,SUSPICIOUS PERSON / VEHICLE / CIRCUMSTANCES,"133 TERRELL RD 9 ALAMO HEIGHTS, TX 78209"
21-00124(0),2021-01-22T11:35:00Z,"ESQUIVEL, E M",THEFT PROP (SHOPLIFTING) >=$100<$750,THEFT PROP (SHOPLIFTING) >=$100<$750,"4821 BROADWAY ALAMO HEIGHTS, TX 78209"
21-00125(0),2021-01-22T12:10:00Z,"GORE, E E",CRIMINAL MISCHIEF >=$100<$750,CRIMINAL MISCHIEF >=$100<$750,"216 ARCADIA PL ALAMO HEIGHTS,    78209"
21-00126(0),2021-01-22T12:35:00Z,"PRUDEN, R",POSS MARIJUANA <= 2 OZ DRUG FREE ZONE,POSS MARIJUANA <= 2 OZ DRUG FREE ZONE,"6900 BROADWAY ALAMO HEIGHTS, TX 78209"
21-00127(0),2021-01-22T14:22:00Z,"ESQUIVEL, E M",INVESTIGATION / INFORMATION,INVESTIGATION / INFORMATION,"165 HARRIGAN CT 1 ALAMO HEIGHTS, TX 78209"
21-00128(0),2021-01-22T23:08:00Z,"HERNANDEZ, R",EMERGENCY DETENTION,IMPOUNDED VEHICLE  EMERGENCY DETENTION,"506 AUSTIN HWY ALAMO HEIGHTS, TX 78209"
21-00129(0),2021-01-23T03:03:00Z,"ORR, S",ASSIST OTHER AGENCY,ASSIST OTHER AGENCY,"748 RITTIMAN RD TERRELL HILLS, TX 78209"
21-00130(0),2021-01-23T11:54:00Z,"TORRES, J M",FRAUDULENT USE/POSS OF IDENTIFYING INFO,FRAUDULENT USE/POSS OF IDENTIFYING INFO,"420 OGDEN LN ALAMO HEIGHTS, TX 78209"
21-00131(0),2021-01-23T15:38:00Z,"MOSMAN, J D","COV - SOLICITING ON PRIVATE PROPERTY, UNINVITED","COV - SOLICITING ON PRIVATE PROPERTY, UNINVITED","816 TUXEDO AVE ALAMO HEIGHTS, TX 78209"
21-00132(0),2021-01-23T15:38:00Z,"MOSMAN, J D",ISSUED IN ERROR,ISSUED IN ERROR  ,"816 TUXEDO AVE ALAMO HEIGHTS, TX 78209"
21-00133(0),2021-01-23T18:54:00Z,"GARZA, L R","ACCIDENT, MOTOR VEHICLE","ACCIDENT, MOTOR VEHICLE  ","6500 BLK BROADWAY ALAMO HEIGHTS, TX 78209"
21-00134(0),2021-01-23T20:35:00Z,"LARA, A",BURGLARY OF A VEHICLE,BURGLARY OF A VEHICLE,"5011 BROADWAY ALAMO HEIGHTS, TX 78209"
